Title: Minimum Temperature of All station during year 2000 to 2022

SL.	Station	Year	Month	Temperature (Deg.Cel)
2169	Ishurdi (10910)	2019	9	26.25
2170	Ishurdi (10910)	2019	10	22.89
2171	Ishurdi (10910)	2019	11	18.53
2172	Ishurdi (10910)	2019	12	12.35
2173	Ishurdi (10910)	2020	1	11.29
2174	Ishurdi (10910)	2020	2	12.21
2175	Ishurdi (10910)	2020	3	17.77
2176	Ishurdi (10910)	2020	4	21.70
2177	Ishurdi (10910)	2020	5	24.08
2178	Ishurdi (10910)	2020	6	26.33
2179	Ishurdi (10910)	2020	7	26.87
2180	Ishurdi (10910)	2020	8	27.23
2181	Ishurdi (10910)	2020	9	26.84
2182	Ishurdi (10910)	2020	10	25.30
2183	Ishurdi (10910)	2020	11	17.64
2184	Ishurdi (10910)	2020	12	12.90
2185	Ishurdi (10910)	2021	1	11.42
2186	Ishurdi (10910)	2021	2	12.98
2187	Ishurdi (10910)	2021	3	19.42
2188	Ishurdi (10910)	2021	4	22.84
2189	Ishurdi (10910)	2021	5	24.33
2190	Ishurdi (10910)	2021	6	26.07
2191	Ishurdi (10910)	2021	7	26.32
2192	Ishurdi (10910)	2021	8	26.52
2193	Ishurdi (10910)	2021	9	26.33
2194	Ishurdi (10910)	2021	10	24.52
2195	Ishurdi (10910)	2021	11	17.31
2196	Ishurdi (10910)	2021	12	13.99
2197	Ishurdi (10910)	2022	1	12.03
2198	Ishurdi (10910)	2022	2	12.76
2199	Ishurdi (10910)	2022	3	19.56
2200	Ishurdi (10910)	2022	4	25.58
2201	Ishurdi (10910)	2022	5	24.19
2202	Ishurdi (10910)	2022	6	26.22
2203	Ishurdi (10910)	2022	7	26.74
2204	Ishurdi (10910)	2022	8	26.14
2205	Ishurdi (10910)	2022	9	25.59
2206	Ishurdi (10910)	2022	10	23.26
2207	Ishurdi (10910)	2022	11	16.71
2208	Ishurdi (10910)	2022	12	13.08
2209	Dhaka (11111)	2000	1	13.99
2210	Dhaka (11111)	2000	2	16.16
2211	Dhaka (11111)	2000	3	20.66
2212	Dhaka (11111)	2000	4	23.47
2213	Dhaka (11111)	2000	5	24.11
2214	Dhaka (11111)	2000	6	25.48
2215	Dhaka (11111)	2000	7	26.48
2216	Dhaka (11111)	2000	8	26.39
2217	Dhaka (11111)	2000	9	25.79
2218	Dhaka (11111)	2000	10	24.41
2219	Dhaka (11111)	2000	11	20.23
2220	Dhaka (11111)	2000	12	15.13
2221	Dhaka (11111)	2001	1	13.04
2222	Dhaka (11111)	2001	2	16.90
2223	Dhaka (11111)	2001	3	20.73
2224	Dhaka (11111)	2001	4	24.71
2225	Dhaka (11111)	2001	5	24.18
2226	Dhaka (11111)	2001	6	25.55
2227	Dhaka (11111)	2001	7	25.92
2228	Dhaka (11111)	2001	8	25.23
2229	Dhaka (11111)	2001	9	24.34
2230	Dhaka (11111)	2001	10	22.83
2231	Dhaka (11111)	2001	11	19.31
2232	Dhaka (11111)	2001	12	14.89
2233	Dhaka (11111)	2002	1	14.65
2234	Dhaka (11111)	2002	2	16.74
2235	Dhaka (11111)	2002	3	20.28
2236	Dhaka (11111)	2002	4	22.44
2237	Dhaka (11111)	2002	5	23.92
2238	Dhaka (11111)	2002	6	25.79
2239	Dhaka (11111)	2002	7	25.17
2240	Dhaka (11111)	2002	8	25.26
2241	Dhaka (11111)	2002	9	25.34
2242	Dhaka (11111)	2002	10	22.99
2243	Dhaka (11111)	2002	11	19.82
2244	Dhaka (11111)	2002	12	15.98
2245	Dhaka (11111)	2003	1	11.72
2246	Dhaka (11111)	2003	2	16.94
2247	Dhaka (11111)	2003	3	19.41
2248	Dhaka (11111)	2003	4	24.05
2249	Dhaka (11111)	2003	5	24.38
2250	Dhaka (11111)	2003	6	25.81
2251	Dhaka (11111)	2003	7	26.43
2252	Dhaka (11111)	2003	8	26.55
2253	Dhaka (11111)	2003	9	24.94
2254	Dhaka (11111)	2003	10	25.04
2255	Dhaka (11111)	2003	11	19.42
2256	Dhaka (11111)	2003	12	16.41
2257	Dhaka (11111)	2004	1	14.00
2258	Dhaka (11111)	2004	2	15.99
2259	Dhaka (11111)	2004	3	22.42
2260	Dhaka (11111)	2004	4	23.87
2261	Dhaka (11111)	2004	5	26.33
2262	Dhaka (11111)	2004	6	25.03
2263	Dhaka (11111)	2004	7	25.44
2264	Dhaka (11111)	2004	8	26.51
2265	Dhaka (11111)	2004	9	25.54
2266	Dhaka (11111)	2004	10	23.31
2267	Dhaka (11111)	2004	11	18.63
2268	Dhaka (11111)	2004	12	16.23
2269	Dhaka (11111)	2005	1	14.18
2270	Dhaka (11111)	2005	2	18.34
2271	Dhaka (11111)	2005	3	22.41
2272	Dhaka (11111)	2005	4	24.13
2273	Dhaka (11111)	2005	5	24.21
2274	Dhaka (11111)	2005	6	26.84
2275	Dhaka (11111)	2005	7	25.82
2276	Dhaka (11111)	2005	8	26.67
2277	Dhaka (11111)	2005	9	26.01
2278	Dhaka (11111)	2005	10	24.36
2279	Dhaka (11111)	2005	11	19.80
2280	Dhaka (11111)	2005	12	15.65
2281	Dhaka (11111)	2006	1	13.46
2282	Dhaka (11111)	2006	2	19.42
2283	Dhaka (11111)	2006	3	21.95
2284	Dhaka (11111)	2006	4	23.81
2285	Dhaka (11111)	2006	5	24.95
2286	Dhaka (11111)	2006	6	26.13
2287	Dhaka (11111)	2006	7	26.69
2288	Dhaka (11111)	2006	8	26.54
2289	Dhaka (11111)	2006	9	25.82
2290	Dhaka (11111)	2006	10	24.67
2291	Dhaka (11111)	2006	11	19.93
2292	Dhaka (11111)	2006	12	15.84
2293	Dhaka (11111)	2007	1	12.48
2294	Dhaka (11111)	2007	2	16.75
2295	Dhaka (11111)	2007	3	19.61
2296	Dhaka (11111)	2007	4	23.68
2297	Dhaka (11111)	2007	5	25.90
2298	Dhaka (11111)	2007	6	25.54
2299	Dhaka (11111)	2007	7	25.78
2300	Dhaka (11111)	2007	8	26.41
2301	Dhaka (11111)	2007	9	26.47
2302	Dhaka (11111)	2007	10	23.84
2303	Dhaka (11111)	2007	11	19.92
2304	Dhaka (11111)	2007	12	15.03
2305	Dhaka (11111)	2008	1	14.48
2306	Dhaka (11111)	2008	2	15.20
2307	Dhaka (11111)	2008	3	21.96
2308	Dhaka (11111)	2008	4	24.51
2309	Dhaka (11111)	2008	5	24.88
2310	Dhaka (11111)	2008	6	26.30
2311	Dhaka (11111)	2008	7	26.35
2312	Dhaka (11111)	2008	8	26.49
2313	Dhaka (11111)	2008	9	26.24
2314	Dhaka (11111)	2008	10	23.79
2315	Dhaka (11111)	2008	11	19.00
2316	Dhaka (11111)	2008	12	16.90
2317	Dhaka (11111)	2009	1	14.84
2318	Dhaka (11111)	2009	2	17.25
2319	Dhaka (11111)	2009	3	21.45
2320	Dhaka (11111)	2009	4	25.85
2321	Dhaka (11111)	2009	5	25.21
2322	Dhaka (11111)	2009	6	26.69
2323	Dhaka (11111)	2009	7	26.72
2324	Dhaka (11111)	2009	8	26.33
2325	Dhaka (11111)	2009	9	26.32
2326	Dhaka (11111)	2009	10	24.21
2327	Dhaka (11111)	2009	11	20.22
2328	Dhaka (11111)	2009	12	15.37
2329	Dhaka (11111)	2010	1	12.81
2330	Dhaka (11111)	2010	2	16.21
2331	Dhaka (11111)	2010	3	23.33
2332	Dhaka (11111)	2010	4	26.44
2333	Dhaka (11111)	2010	5	25.92
2334	Dhaka (11111)	2010	6	26.71
2335	Dhaka (11111)	2010	7	27.44
2336	Dhaka (11111)	2010	8	27.06
2337	Dhaka (11111)	2010	9	26.61
2338	Dhaka (11111)	2010	10	25.06
2339	Dhaka (11111)	2010	11	20.94
2340	Dhaka (11111)	2010	12	15.47
2341	Dhaka (11111)	2011	1	12.21
2342	Dhaka (11111)	2011	2	16.91
2343	Dhaka (11111)	2011	3	21.52
2344	Dhaka (11111)	2011	4	23.23
2345	Dhaka (11111)	2011	5	24.62
2346	Dhaka (11111)	2011	6	26.29
2347	Dhaka (11111)	2011	7	26.72
2348	Dhaka (11111)	2011	8	26.53
2349	Dhaka (11111)	2011	9	26.39
2350	Dhaka (11111)	2011	10	24.74
2351	Dhaka (11111)	2011	11	19.19
2352	Dhaka (11111)	2011	12	15.02
2353	Dhaka (11111)	2012	1	14.49
2354	Dhaka (11111)	2012	2	16.00
2355	Dhaka (11111)	2012	3	22.13
2356	Dhaka (11111)	2012	4	23.74
2357	Dhaka (11111)	2012	5	25.76
2358	Dhaka (11111)	2012	6	26.91
2359	Dhaka (11111)	2012	7	26.65
2360	Dhaka (11111)	2012	8	26.59
2361	Dhaka (11111)	2012	9	26.77
2362	Dhaka (11111)	2012	10	24.28
2363	Dhaka (11111)	2012	11	19.14
2364	Dhaka (11111)	2012	12	14.54
2365	Dhaka (11111)	2013	1	12.25
2366	Dhaka (11111)	2013	2	17.51
2367	Dhaka (11111)	2013	3	22.08
2368	Dhaka (11111)	2013	4	24.36
2369	Dhaka (11111)	2013	5	24.82
2370	Dhaka (11111)	2013	6	27.16
2371	Dhaka (11111)	2013	7	27.04
2372	Dhaka (11111)	2013	8	26.24
2373	Dhaka (11111)	2013	9	26.33
2374	Dhaka (11111)	2013	10	24.37
2375	Dhaka (11111)	2013	11	18.54
2376	Dhaka (11111)	2013	12	15.63
2377	Dhaka (11111)	2014	1	13.67
2378	Dhaka (11111)	2014	2	15.76
2379	Dhaka (11111)	2014	3	20.55
2380	Dhaka (11111)	2014	4	25.11
2381	Dhaka (11111)	2014	5	26.65
2382	Dhaka (11111)	2014	6	26.48
2383	Dhaka (11111)	2014	7	26.88
2384	Dhaka (11111)	2014	8	26.30
2385	Dhaka (11111)	2014	9	26.45
2386	Dhaka (11111)	2014	10	24.05
2387	Dhaka (11111)	2014	11	19.68
2388	Dhaka (11111)	2014	12	15.09
2389	Dhaka (11111)	2015	1	14.60
2390	Dhaka (11111)	2015	2	17.02
2391	Dhaka (11111)	2015	3	20.68
2392	Dhaka (11111)	2015	4	23.39
2393	Dhaka (11111)	2015	5	25.47
2394	Dhaka (11111)	2015	6	26.69
2395	Dhaka (11111)	2015	7	26.09
2396	Dhaka (11111)	2015	8	26.90
2397	Dhaka (11111)	2015	9	26.05
2398	Dhaka (11111)	2015	10	24.17
2399	Dhaka (11111)	2015	11	19.93
2400	Dhaka (11111)	2015	12	16.26
2401	Dhaka (11111)	2016	1	14.15
2402	Dhaka (11111)	2016	2	19.08
2403	Dhaka (11111)	2016	3	22.56
2404	Dhaka (11111)	2016	4	26.91
2405	Dhaka (11111)	2016	5	24.90
2406	Dhaka (11111)	2016	6	27.02
2407	Dhaka (11111)	2016	7	26.52
2408	Dhaka (11111)	2016	8	26.84
2409	Dhaka (11111)	2016	9	26.62
2410	Dhaka (11111)	2016	10	25.28
2411	Dhaka (11111)	2016	11	20.23
2412	Dhaka (11111)	2016	12	17.00
2413	Dhaka (11111)	2017	1	14.86
2414	Dhaka (11111)	2017	2	17.58
2415	Dhaka (11111)	2017	3	20.39
2416	Dhaka (11111)	2017	4	23.94
2417	Dhaka (11111)	2017	5	25.93
2418	Dhaka (11111)	2017	6	26.52
2419	Dhaka (11111)	2017	7	26.47
2420	Dhaka (11111)	2017	8	26.75
2421	Dhaka (11111)	2017	9	26.88
2422	Dhaka (11111)	2017	10	24.82
2423	Dhaka (11111)	2017	11	20.56
2424	Dhaka (11111)	2017	12	17.07
2425	Dhaka (11111)	2018	1	12.65
2426	Dhaka (11111)	2018	2	18.09
2427	Dhaka (11111)	2018	3	22.30
2428	Dhaka (11111)	2018	4	22.54
2429	Dhaka (11111)	2018	5	24.11
2430	Dhaka (11111)	2018	6	26.17
2431	Dhaka (11111)	2018	7	26.71
2432	Dhaka (11111)	2018	8	27.15
2433	Dhaka (11111)	2018	9	26.97
2434	Dhaka (11111)	2018	10	23.63
2435	Dhaka (11111)	2018	11	19.76
2436	Dhaka (11111)	2018	12	16.21
2437	Dhaka (11111)	2019	1	14.61
2438	Dhaka (11111)	2019	2	16.87
2439	Dhaka (11111)	2019	3	21.12
2440	Dhaka (11111)	2019	4	23.65
2441	Dhaka (11111)	2019	5	25.65
2442	Dhaka (11111)	2019	6	26.56
2443	Dhaka (11111)	2019	7	26.90
2444	Dhaka (11111)	2019	8	27.16
2445	Dhaka (11111)	2019	9	26.51
2446	Dhaka (11111)	2019	10	24.43
2447	Dhaka (11111)	2019	11	20.79
2448	Dhaka (11111)	2019	12	15.42
2449	Dhaka (11111)	2020	1	14.35
2450	Dhaka (11111)	2020	2	16.27
2451	Dhaka (11111)	2020	3	20.88
2452	Dhaka (11111)	2020	4	23.63
2453	Dhaka (11111)	2020	5	24.77
2454	Dhaka (11111)	2020	6	26.78
2455	Dhaka (11111)	2020	7	27.07
2456	Dhaka (11111)	2020	8	27.20
2457	Dhaka (11111)	2020	9	27.25
2458	Dhaka (11111)	2020	10	25.85
2459	Dhaka (11111)	2020	11	20.17
2460	Dhaka (11111)	2020	12	16.05
2461	Dhaka (11111)	2021	1	14.84
2462	Dhaka (11111)	2021	2	16.98
2463	Dhaka (11111)	2021	3	23.20
2464	Dhaka (11111)	2021	4	25.27
2465	Dhaka (11111)	2021	5	25.98
2466	Dhaka (11111)	2021	6	25.86
2467	Dhaka (11111)	2021	7	26.68
2468	Dhaka (11111)	2021	8	26.72
2469	Dhaka (11111)	2021	9	26.67
2470	Dhaka (11111)	2021	10	25.63
2471	Dhaka (11111)	2021	11	19.60
2472	Dhaka (11111)	2021	12	17.10
2473	Dhaka (11111)	2022	1	15.34
2474	Dhaka (11111)	2022	2	16.08
2475	Dhaka (11111)	2022	3	23.03
2476	Dhaka (11111)	2022	4	25.98
2477	Dhaka (11111)	2022	5	25.44
2478	Dhaka (11111)	2022	6	27.05
2479	Dhaka (11111)	2022	7	27.73
2480	Dhaka (11111)	2022	8	27.36
2481	Dhaka (11111)	2022	9	26.68
2482	Dhaka (11111)	2022	10	24.91
2483	Dhaka (11111)	2022	11	20.77
2484	Dhaka (11111)	2022	12	17.24
2485	Comilla (11313)	2000	1	12.65
2486	Comilla (11313)	2000	2	15.34
2487	Comilla (11313)	2000	3	19.93
2488	Comilla (11313)	2000	4	23.04
2489	Comilla (11313)	2000	5	24.11
2490	Comilla (11313)	2000	6	25.64
2491	Comilla (11313)	2000	7	25.76
2492	Comilla (11313)	2000	8	25.72
2493	Comilla (11313)	2000	9	25.33
2494	Comilla (11313)	2000	10	23.88
2495	Comilla (11313)	2000	11	18.02
2496	Comilla (11313)	2000	12	11.85
2497	Comilla (11313)	2001	1	10.92
2498	Comilla (11313)	2001	2	15.94
2499	Comilla (11313)	2001	3	19.17
2500	Comilla (11313)	2001	4	23.01
2501	Comilla (11313)	2001	5	23.90
2502	Comilla (11313)	2001	6	25.31
2503	Comilla (11313)	2001	7	25.59
2504	Comilla (11313)	2001	8	26.09
2505	Comilla (11313)	2001	9	25.47
2506	Comilla (11313)	2001	10	24.21
2507	Comilla (11313)	2001	11	19.83
2508	Comilla (11313)	2001	12	12.89
2509	Comilla (11313)	2002	1	13.47
2510	Comilla (11313)	2002	2	15.20
2511	Comilla (11313)	2002	3	18.96
2512	Comilla (11313)	2002	4	22.19
2513	Comilla (11313)	2002	5	23.55
2514	Comilla (11313)	2002	6	25.51
2515	Comilla (11313)	2002	7	25.60
2516	Comilla (11313)	2002	8	25.51
2517	Comilla (11313)	2002	9	25.14
2518	Comilla (11313)	2002	10	22.93
2519	Comilla (11313)	2002	11	18.80
2520	Comilla (11313)	2002	12	13.99
2521	Comilla (11313)	2003	1	10.97
2522	Comilla (11313)	2003	2	15.85
2523	Comilla (11313)	2003	3	18.22
2524	Comilla (11313)	2003	4	23.14
2525	Comilla (11313)	2003	5	23.87
2526	Comilla (11313)	2003	6	24.92
2527	Comilla (11313)	2003	7	25.81
2528	Comilla (11313)	2003	8	25.64
2529	Comilla (11313)	2003	9	25.07
2530	Comilla (11313)	2003	10	24.03
2531	Comilla (11313)	2003	11	16.34
2532	Comilla (11313)	2003	12	13.90
2533	Comilla (11313)	2004	1	12.89
2534	Comilla (11313)	2004	2	14.82
2535	Comilla (11313)	2004	3	20.92
2536	Comilla (11313)	2004	4	22.36
2537	Comilla (11313)	2004	5	25.07
2538	Comilla (11313)	2004	6	24.98
2539	Comilla (11313)	2004	7	25.53
2540	Comilla (11313)	2004	8	25.36
2541	Comilla (11313)	2004	9	25.14
2542	Comilla (11313)	2004	10	23.10
2543	Comilla (11313)	2004	11	17.20
2544	Comilla (11313)	2004	12	14.55
2545	Comilla (11313)	2005	1	12.41
2546	Comilla (11313)	2005	2	16.43
2547	Comilla (11313)	2005	3	21.10
2548	Comilla (11313)	2005	4	22.66
2549	Comilla (11313)	2005	5	23.54
2550	Comilla (11313)	2005	6	26.11
2551	Comilla (11313)	2005	7	25.50
2552	Comilla (11313)	2005	8	25.46
2553	Comilla (11313)	2005	9	25.36
2554	Comilla (11313)	2005	10	24.18
2555	Comilla (11313)	2005	11	18.12
2556	Comilla (11313)	2005	12	14.02
2557	Comilla (11313)	2006	1	12.15
2558	Comilla (11313)	2006	2	18.45
2559	Comilla (11313)	2006	3	20.13
2560	Comilla (11313)	2006	4	22.95
2561	Comilla (11313)	2006	5	24.42
2562	Comilla (11313)	2006	6	25.62
2563	Comilla (11313)	2006	7	25.76
2564	Comilla (11313)	2006	8	25.61
2565	Comilla (11313)	2006	9	25.19
2566	Comilla (11313)	2006	10	24.15
2567	Comilla (11313)	2006	11	19.09
2568	Comilla (11313)	2006	12	13.34
2569	Comilla (11313)	2007	1	11.14
2570	Comilla (11313)	2007	2	15.97
2571	Comilla (11313)	2007	3	18.14
2572	Comilla (11313)	2007	4	22.73
2573	Comilla (11313)	2007	5	24.86
2574	Comilla (11313)	2007	6	25.29
2575	Comilla (11313)	2007	7	25.39
2576	Comilla (11313)	2007	8	26.15
2577	Comilla (11313)	2007	9	25.46
2578	Comilla (11313)	2007	10	23.32
2579	Comilla (11313)	2007	11	20.00
2580	Comilla (11313)	2007	12	14.37
2581	Comilla (11313)	2008	1	13.24
2582	Comilla (11313)	2008	2	14.08
2583	Comilla (11313)	2008	3	20.49
2584	Comilla (11313)	2008	4	22.91
2585	Comilla (11313)	2008	5	23.91
2586	Comilla (11313)	2008	6	25.24
2587	Comilla (11313)	2008	7	25.56
2588	Comilla (11313)	2008	8	25.53
2589	Comilla (11313)	2008	9	25.29
2590	Comilla (11313)	2008	10	23.22
2591	Comilla (11313)	2008	11	18.39
2592	Comilla (11313)	2008	12	15.89
2593	Comilla (11313)	2009	1	13.57
2594	Comilla (11313)	2009	2	15.56
2595	Comilla (11313)	2009	3	20.35
2596	Comilla (11313)	2009	4	24.20
2597	Comilla (11313)	2009	5	24.25
2598	Comilla (11313)	2009	6	25.85
2599	Comilla (11313)	2009	7	25.49
2600	Comilla (11313)	2009	8	25.95
2601	Comilla (11313)	2009	9	25.57
2602	Comilla (11313)	2009	10	23.03
2603	Comilla (11313)	2009	11	18.98
2604	Comilla (11313)	2009	12	13.36
2605	Comilla (11313)	2010	1	10.96
2606	Comilla (11313)	2010	2	14.74
2607	Comilla (11313)	2010	3	21.95
2608	Comilla (11313)	2010	4	25.18
2609	Comilla (11313)	2010	5	24.71
2610	Comilla (11313)	2010	6	26.05
2611	Comilla (11313)	2010	7	26.31
2612	Comilla (11313)	2010	8	26.33
2613	Comilla (11313)	2010	9	25.65
2614	Comilla (11313)	2010	10	24.71
2615	Comilla (11313)	2010	11	19.98
2616	Comilla (11313)	2010	12	13.84
2617	Comilla (11313)	2011	1	11.31
2618	Comilla (11313)	2011	2	15.81
2619	Comilla (11313)	2011	3	19.72
2620	Comilla (11313)	2011	4	22.06
2621	Comilla (11313)	2011	5	24.08
2622	Comilla (11313)	2011	6	25.92
2623	Comilla (11313)	2011	7	25.91
2624	Comilla (11313)	2011	8	25.64
2625	Comilla (11313)	2011	9	25.68
2626	Comilla (11313)	2011	10	23.92
2627	Comilla (11313)	2011	11	18.12
2628	Comilla (11313)	2011	12	14.45
2629	Comilla (11313)	2012	1	12.93
2630	Comilla (11313)	2012	2	14.62
2631	Comilla (11313)	2012	3	21.66
2632	Comilla (11313)	2012	4	22.74
2633	Comilla (11313)	2012	5	25.00
2634	Comilla (11313)	2012	6	25.75
2635	Comilla (11313)	2012	7	25.90
2636	Comilla (11313)	2012	8	25.87
2637	Comilla (11313)	2012	9	25.85
2638	Comilla (11313)	2012	10	23.43
2639	Comilla (11313)	2012	11	18.63
2640	Comilla (11313)	2012	12	13.35
2641	Comilla (11313)	2013	1	10.92
2642	Comilla (11313)	2013	2	15.78
2643	Comilla (11313)	2013	3	20.49
2644	Comilla (11313)	2013	4	23.38
2645	Comilla (11313)	2013	5	24.16
2646	Comilla (11313)	2013	6	26.52
2647	Comilla (11313)	2013	7	26.13
2648	Comilla (11313)	2013	8	25.88
2649	Comilla (11313)	2013	9	25.71
2650	Comilla (11313)	2013	10	24.12
2651	Comilla (11313)	2013	11	17.84
2652	Comilla (11313)	2013	12	14.22
2653	Comilla (11313)	2014	1	12.89
2654	Comilla (11313)	2014	2	15.11
2655	Comilla (11313)	2014	3	19.47
2656	Comilla (11313)	2014	4	23.71
2657	Comilla (11313)	2014	5	25.78
2658	Comilla (11313)	2014	6	25.88
2659	Comilla (11313)	2014	7	26.51
2660	Comilla (11313)	2014	8	26.02
2661	Comilla (11313)	2014	9	25.85
2662	Comilla (11313)	2014	10	23.92
2663	Comilla (11313)	2014	11	18.78
2664	Comilla (11313)	2014	12	14.44
2665	Comilla (11313)	2015	1	14.10
2666	Comilla (11313)	2015	2	15.77
2667	Comilla (11313)	2015	3	18.82
2668	Comilla (11313)	2015	4	22.44
2669	Comilla (11313)	2015	5	25.19
2670	Comilla (11313)	2015	6	26.09
2671	Comilla (11313)	2015	7	25.58
2672	Comilla (11313)	2015	8	26.45
2673	Comilla (11313)	2015	9	25.79
2674	Comilla (11313)	2015	10	24.37
2675	Comilla (11313)	2015	11	19.53
2676	Comilla (11313)	2015	12	15.21
2677	Comilla (11313)	2016	1	13.23
2678	Comilla (11313)	2016	2	19.18
2679	Comilla (11313)	2016	3	21.84
2680	Comilla (11313)	2016	4	26.14
2681	Comilla (11313)	2016	5	24.53
2682	Comilla (11313)	2016	6	26.21
2683	Comilla (11313)	2016	7	26.07
2684	Comilla (11313)	2016	8	26.27
2685	Comilla (11313)	2016	9	26.11
2686	Comilla (11313)	2016	10	24.70
2687	Comilla (11313)	2016	11	19.82
2688	Comilla (11313)	2016	12	15.94
2689	Comilla (11313)	2017	1	13.09
2690	Comilla (11313)	2017	2	16.65
2691	Comilla (11313)	2017	3	19.68
2692	Comilla (11313)	2017	4	23.23
2693	Comilla (11313)	2017	5	25.47
2694	Comilla (11313)	2017	6	25.75
2695	Comilla (11313)	2017	7	26.05
2696	Comilla (11313)	2017	8	26.25
2697	Comilla (11313)	2017	9	26.14
2698	Comilla (11313)	2017	10	24.35
2699	Comilla (11313)	2017	11	20.23
2700	Comilla (11313)	2017	12	16.72
2701	Comilla (11313)	2018	1	12.39
2702	Comilla (11313)	2018	2	17.31
2703	Comilla (11313)	2018	3	21.10
2704	Comilla (11313)	2018	4	21.87
2705	Comilla (11313)	2018	5	23.64
2706	Comilla (11313)	2018	6	25.70
2707	Comilla (11313)	2018	7	26.34
2708	Comilla (11313)	2018	8	26.24
2709	Comilla (11313)	2018	9	26.07
2710	Comilla (11313)	2018	10	22.96
2711	Comilla (11313)	2018	11	17.80
2712	Comilla (11313)	2018	12	13.37
2713	Comilla (11313)	2019	1	12.23
2714	Comilla (11313)	2019	2	15.90
2715	Comilla (11313)	2019	3	19.66
2716	Comilla (11313)	2019	4	22.94
2717	Comilla (11313)	2019	5	25.45
2718	Comilla (11313)	2019	6	26.44
2719	Comilla (11313)	2019	7	26.15
2720	Comilla (11313)	2019	8	26.54
2721	Comilla (11313)	2019	9	25.93
2722	Comilla (11313)	2019	10	24.31
2723	Comilla (11313)	2019	11	19.66
2724	Comilla (11313)	2019	12	13.89
2725	Comilla (11313)	2020	1	13.18
2726	Comilla (11313)	2020	2	14.23
2727	Comilla (11313)	2020	3	19.35
2728	Comilla (11313)	2020	4	22.14
2729	Comilla (11313)	2020	5	24.49
2730	Comilla (11313)	2020	6	25.90
2731	Comilla (11313)	2020	7	26.53
2732	Comilla (11313)	2020	8	26.28
2733	Comilla (11313)	2020	9	26.42
2734	Comilla (11313)	2020	10	25.53
2735	Comilla (11313)	2020	11	19.25
2736	Comilla (11313)	2020	12	13.72
2737	Comilla (11313)	2021	1	12.73
2738	Comilla (11313)	2021	2	14.74
2739	Comilla (11313)	2021	3	21.06
2740	Comilla (11313)	2021	4	23.53
2741	Comilla (11313)	2021	5	24.76
2742	Comilla (11313)	2021	6	25.57
2743	Comilla (11313)	2021	7	26.03
2744	Comilla (11313)	2021	8	26.18
2745	Comilla (11313)	2021	9	25.75
2746	Comilla (11313)	2021	10	25.20
2747	Comilla (11313)	2021	11	18.38
2748	Comilla (11313)	2021	12	15.41
2749	Comilla (11313)	2022	1	14.20
2750	Comilla (11313)	2022	2	13.89
2751	Comilla (11313)	2022	3	19.57
2752	Comilla (11313)	2022	4	24.87
2753	Comilla (11313)	2022	5	24.63
2754	Comilla (11313)	2022	6	25.62
2755	Comilla (11313)	2022	7	26.16
2756	Comilla (11313)	2022	8	26.13
2757	Comilla (11313)	2022	9	25.63
2758	Comilla (11313)	2022	10	23.82
2759	Comilla (11313)	2022	11	18.76
2760	Comilla (11313)	2022	12	14.22
2761	Chandpur (11316)	2000	1	14.01
2762	Chandpur (11316)	2000	2	15.90
2763	Chandpur (11316)	2000	3	20.54
2764	Chandpur (11316)	2000	4	23.60
2765	Chandpur (11316)	2000	5	24.39
2766	Chandpur (11316)	2000	6	25.89
2767	Chandpur (11316)	2000	7	26.31
2768	Chandpur (11316)	2000	8	26.34
2769	Chandpur (11316)	2000	9	25.75
2770	Chandpur (11316)	2000	10	24.77
2771	Chandpur (11316)	2000	11	20.19
2772	Chandpur (11316)	2000	12	14.87
2773	Chandpur (11316)	2001	1	12.59
2774	Chandpur (11316)	2001	2	16.25
2775	Chandpur (11316)	2001	3	20.34
2776	Chandpur (11316)	2001	4	24.16
2777	Chandpur (11316)	2001	5	24.22
2778	Chandpur (11316)	2001	6	25.49
2779	Chandpur (11316)	2001	7	25.80
2780	Chandpur (11316)	2001	8	26.25
2781	Chandpur (11316)	2001	9	25.74
2782	Chandpur (11316)	2001	10	24.93
2783	Chandpur (11316)	2001	11	21.16
2784	Chandpur (11316)	2001	12	15.05
2785	Chandpur (11316)	2002	1	14.41
2786	Chandpur (11316)	2002	2	16.41
2787	Chandpur (11316)	2002	3	19.98
2788	Chandpur (11316)	2002	4	23.03
2789	Chandpur (11316)	2002	5	24.45
2790	Chandpur (11316)	2002	6	25.68
2791	Chandpur (11316)	2002	7	26.03
2792	Chandpur (11316)	2002	8	25.95
2793	Chandpur (11316)	2002	9	25.82
2794	Chandpur (11316)	2002	10	23.90
2795	Chandpur (11316)	2002	11	20.10
2796	Chandpur (11316)	2002	12	16.05
2797	Chandpur (11316)	2003	1	12.25
2798	Chandpur (11316)	2003	2	16.15
2799	Chandpur (11316)	2003	3	19.47
2800	Chandpur (11316)	2003	4	24.57
2801	Chandpur (11316)	2003	5	25.47
2802	Chandpur (11316)	2003	6	25.90
2803	Chandpur (11316)	2003	7	26.28
2804	Chandpur (11316)	2003	8	26.35
2805	Chandpur (11316)	2003	9	26.27
2806	Chandpur (11316)	2003	10	25.57
2807	Chandpur (11316)	2003	11	19.98
2808	Chandpur (11316)	2003	12	16.52
2809	Chandpur (11316)	2004	1	14.10
2810	Chandpur (11316)	2004	2	16.04
2811	Chandpur (11316)	2004	3	22.16
2812	Chandpur (11316)	2004	4	24.03
