Title: Maximum Temperature of All station during year 2000 to 2022

SL.	Station	Year	Month	Temperature (Deg.Cel)
5682	Hatiya (11814)	2013	7	30.34
5683	Hatiya (11814)	2013	8	30.68
5684	Hatiya (11814)	2013	9	31.56
5685	Hatiya (11814)	2013	10	30.70
5686	Hatiya (11814)	2013	11	30.29
5687	Hatiya (11814)	2013	12	27.12
5688	Hatiya (11814)	2014	1	26.35
5689	Hatiya (11814)	2014	2	28.04
5690	Hatiya (11814)	2014	3	31.67
5691	Hatiya (11814)	2014	4	34.83
5692	Hatiya (11814)	2014	5	34.37
5693	Hatiya (11814)	2014	6	32.07
5694	Hatiya (11814)	2014	7	31.14
5695	Hatiya (11814)	2014	8	30.95
5696	Hatiya (11814)	2014	9	31.54
5697	Hatiya (11814)	2014	10	31.99
5698	Hatiya (11814)	2014	11	30.52
5699	Hatiya (11814)	2014	12	26.81
5700	Hatiya (11814)	2015	1	26.22
5701	Hatiya (11814)	2015	2	28.79
5702	Hatiya (11814)	2015	3	32.58
5703	Hatiya (11814)	2015	4	32.31
5704	Hatiya (11814)	2015	5	33.46
5705	Hatiya (11814)	2015	6	31.55
5706	Hatiya (11814)	2015	7	30.10
5707	Hatiya (11814)	2015	8	31.46
5708	Hatiya (11814)	2015	9	31.99
5709	Hatiya (11814)	2015	10	31.35
5710	Hatiya (11814)	2015	11	30.09
5711	Hatiya (11814)	2015	12	26.40
5712	Hatiya (11814)	2016	1	25.59
5713	Hatiya (11814)	2016	2	29.21
5714	Hatiya (11814)	2016	3	32.55
5715	Hatiya (11814)	2016	4	32.81
5716	Hatiya (11814)	2016	5	32.99
5717	Hatiya (11814)	2016	6	31.84
5718	Hatiya (11814)	2016	7	30.55
5719	Hatiya (11814)	2016	8	31.42
5720	Hatiya (11814)	2016	9	32.00
5721	Hatiya (11814)	2016	10	31.96
5722	Hatiya (11814)	2016	11	29.16
5723	Hatiya (11814)	2016	12	28.05
5724	Hatiya (11814)	2017	1	27.27
5725	Hatiya (11814)	2017	2	29.73
5726	Hatiya (11814)	2017	3	30.05
5727	Hatiya (11814)	2017	4	31.76
5728	Hatiya (11814)	2017	5	33.81
5729	Hatiya (11814)	2017	6	32.02
5730	Hatiya (11814)	2017	7	30.56
5731	Hatiya (11814)	2017	8	31.36
5732	Hatiya (11814)	2017	9	31.55
5733	Hatiya (11814)	2017	10	31.42
5734	Hatiya (11814)	2017	11	30.54
5735	Hatiya (11814)	2017	12	27.31
5736	Hatiya (11814)	2018	1	24.97
5737	Hatiya (11814)	2018	2	28.97
5738	Hatiya (11814)	2018	3	32.27
5739	Hatiya (11814)	2018	4	32.95
5740	Hatiya (11814)	2018	5	32.45
5741	Hatiya (11814)	2018	6	31.72
5742	Hatiya (11814)	2018	7	30.71
5743	Hatiya (11814)	2018	8	31.58
5744	Hatiya (11814)	2018	9	32.44
5745	Hatiya (11814)	2018	10	31.09
5746	Hatiya (11814)	2018	11	30.32
5747	Hatiya (11814)	2018	12	26.66
5748	Hatiya (11814)	2019	1	27.60
5749	Hatiya (11814)	2019	2	28.60
5750	Hatiya (11814)	2019	3	31.19
5751	Hatiya (11814)	2019	4	33.49
5752	Hatiya (11814)	2019	5	34.08
5753	Hatiya (11814)	2019	6	33.33
5754	Hatiya (11814)	2019	7	30.90
5755	Hatiya (11814)	2019	8	31.78
5756	Hatiya (11814)	2019	9	31.86
5757	Hatiya (11814)	2019	10	31.98
5758	Hatiya (11814)	2019	11	29.71
5759	Hatiya (11814)	2019	12	25.37
5760	Hatiya (11814)	2020	1	24.59
5761	Hatiya (11814)	2020	2	27.24
5762	Hatiya (11814)	2020	3	31.73
5763	Hatiya (11814)	2020	4	32.59
5764	Hatiya (11814)	2020	5	32.99
5765	Hatiya (11814)	2020	6	31.68
5766	Hatiya (11814)	2020	7	31.38
5767	Hatiya (11814)	2020	8	30.63
5768	Hatiya (11814)	2020	9	31.85
5769	Hatiya (11814)	2020	10	32.34
5770	Hatiya (11814)	2020	11	30.16
5771	Hatiya (11814)	2020	12	26.31
5772	Hatiya (11814)	2021	1	26.76
5773	Hatiya (11814)	2021	2	29.01
5774	Hatiya (11814)	2021	3	32.88
5775	Hatiya (11814)	2021	4	34.46
5776	Hatiya (11814)	2021	5	33.68
5777	Hatiya (11814)	2021	6	30.92
5778	Hatiya (11814)	2021	7	31.13
5779	Hatiya (11814)	2021	8	31.35
5780	Hatiya (11814)	2021	9	31.92
5781	Hatiya (11814)	2021	10	32.96
5782	Hatiya (11814)	2021	11	30.61
5783	Hatiya (11814)	2021	12	26.71
5784	Hatiya (11814)	2022	1	25.11
5785	Hatiya (11814)	2022	2	27.38
5786	Hatiya (11814)	2022	3	33.01
5787	Hatiya (11814)	2022	4	33.19
5788	Hatiya (11814)	2022	5	32.91
5789	Hatiya (11814)	2022	6	31.52
5790	Hatiya (11814)	2022	7	31.78
5791	Hatiya (11814)	2022	8	31.79
5792	Hatiya (11814)	2022	9	32.36
5793	Hatiya (11814)	2022	10	32.10
5794	Hatiya (11814)	2022	11	30.42
5795	Hatiya (11814)	2022	12	27.75
5796	Sitakunda (11912)	2000	1	27.24
5797	Sitakunda (11912)	2000	2	27.94
5798	Sitakunda (11912)	2000	3	31.17
5799	Sitakunda (11912)	2000	4	32.42
5800	Sitakunda (11912)	2000	5	31.89
5801	Sitakunda (11912)	2000	6	31.84
5802	Sitakunda (11912)	2000	7	31.13
5803	Sitakunda (11912)	2000	8	31.24
5804	Sitakunda (11912)	2000	9	31.87
5805	Sitakunda (11912)	2000	10	32.30
5806	Sitakunda (11912)	2000	11	31.35
5807	Sitakunda (11912)	2000	12	28.55
5808	Sitakunda (11912)	2001	1	27.52
5809	Sitakunda (11912)	2001	2	30.46
5810	Sitakunda (11912)	2001	3	33.36
5811	Sitakunda (11912)	2001	4	34.79
5812	Sitakunda (11912)	2001	5	32.22
5813	Sitakunda (11912)	2001	6	30.50
5814	Sitakunda (11912)	2001	7	30.86
5815	Sitakunda (11912)	2001	8	32.63
5816	Sitakunda (11912)	2001	9	32.67
5817	Sitakunda (11912)	2001	10	33.08
5818	Sitakunda (11912)	2001	11	30.53
5819	Sitakunda (11912)	2001	12	28.54
5820	Sitakunda (11912)	2002	1	27.86
5821	Sitakunda (11912)	2002	2	31.20
5822	Sitakunda (11912)	2002	3	33.57
5823	Sitakunda (11912)	2002	4	31.80
5824	Sitakunda (11912)	2002	5	31.58
5825	Sitakunda (11912)	2002	6	31.53
5826	Sitakunda (11912)	2002	7	30.71
5827	Sitakunda (11912)	2002	8	31.77
5828	Sitakunda (11912)	2002	9	32.69
5829	Sitakunda (11912)	2002	10	32.36
5830	Sitakunda (11912)	2002	11	30.44
5831	Sitakunda (11912)	2002	12	27.99
5832	Sitakunda (11912)	2003	1	25.86
5833	Sitakunda (11912)	2003	2	30.38
5834	Sitakunda (11912)	2003	3	31.13
5835	Sitakunda (11912)	2003	4	33.04
5836	Sitakunda (11912)	2003	5	33.04
5837	Sitakunda (11912)	2003	6	30.09
5838	Sitakunda (11912)	2003	7	32.04
5839	Sitakunda (11912)	2003	8	32.01
5840	Sitakunda (11912)	2003	9	32.26
5841	Sitakunda (11912)	2003	10	32.93
5842	Sitakunda (11912)	2003	11	30.92
5843	Sitakunda (11912)	2003	12	28.12
5844	Sitakunda (11912)	2004	1	26.34
5845	Sitakunda (11912)	2004	2	29.35
5846	Sitakunda (11912)	2004	3	31.67
5847	Sitakunda (11912)	2004	4	31.40
5848	Sitakunda (11912)	2004	5	33.88
5849	Sitakunda (11912)	2004	6	31.79
5850	Sitakunda (11912)	2004	7	30.81
5851	Sitakunda (11912)	2004	8	31.58
5852	Sitakunda (11912)	2004	9	31.26
5853	Sitakunda (11912)	2004	10	31.85
5854	Sitakunda (11912)	2004	11	30.52
5855	Sitakunda (11912)	2004	12	29.07
5856	Sitakunda (11912)	2005	1	27.23
5857	Sitakunda (11912)	2005	2	30.20
5858	Sitakunda (11912)	2005	3	30.80
5859	Sitakunda (11912)	2005	4	33.25
5860	Sitakunda (11912)	2005	5	32.95
5861	Sitakunda (11912)	2005	6	33.12
5862	Sitakunda (11912)	2005	7	31.56
5863	Sitakunda (11912)	2005	8	31.31
5864	Sitakunda (11912)	2005	9	33.13
5865	Sitakunda (11912)	2005	10	33.43
5866	Sitakunda (11912)	2005	11	31.06
5867	Sitakunda (11912)	2005	12	29.15
5868	Sitakunda (11912)	2006	1	28.05
5869	Sitakunda (11912)	2006	2	30.58
5870	Sitakunda (11912)	2006	3	34.04
5871	Sitakunda (11912)	2006	4	33.60
5872	Sitakunda (11912)	2006	5	33.28
5873	Sitakunda (11912)	2006	6	32.75
5874	Sitakunda (11912)	2006	7	31.36
5875	Sitakunda (11912)	2006	8	32.61
5876	Sitakunda (11912)	2006	9	32.57
5877	Sitakunda (11912)	2006	10	33.08
5878	Sitakunda (11912)	2006	11	30.99
5879	Sitakunda (11912)	2006	12	28.38
5880	Sitakunda (11912)	2007	1	26.71
5881	Sitakunda (11912)	2007	2	28.31
5882	Sitakunda (11912)	2007	3	32.27
5883	Sitakunda (11912)	2007	4	32.34
5884	Sitakunda (11912)	2007	5	33.50
5885	Sitakunda (11912)	2007	6	31.85
5886	Sitakunda (11912)	2007	7	30.65
5887	Sitakunda (11912)	2007	8	32.28
5888	Sitakunda (11912)	2007	9	31.86
5889	Sitakunda (11912)	2007	10	32.36
5890	Sitakunda (11912)	2007	11	30.93
5891	Sitakunda (11912)	2007	12	27.87
5892	Sitakunda (11912)	2008	1	27.08
5893	Sitakunda (11912)	2008	2	27.61
5894	Sitakunda (11912)	2008	3	31.58
5895	Sitakunda (11912)	2008	4	34.17
5896	Sitakunda (11912)	2008	5	33.78
5897	Sitakunda (11912)	2008	6	31.70
5898	Sitakunda (11912)	2008	7	30.65
5899	Sitakunda (11912)	2008	8	31.35
5900	Sitakunda (11912)	2008	9	32.74
5901	Sitakunda (11912)	2008	10	32.54
5902	Sitakunda (11912)	2008	11	31.20
5903	Sitakunda (11912)	2008	12	28.09
5904	Sitakunda (11912)	2009	1	28.25
5905	Sitakunda (11912)	2009	2	30.90
5906	Sitakunda (11912)	2009	3	33.46
5907	Sitakunda (11912)	2009	4	33.60
5908	Sitakunda (11912)	2009	5	33.70
5909	Sitakunda (11912)	2009	6	33.11
5910	Sitakunda (11912)	2009	7	30.97
5911	Sitakunda (11912)	2009	8	31.77
5912	Sitakunda (11912)	2009	9	32.63
5913	Sitakunda (11912)	2009	10	32.86
5914	Sitakunda (11912)	2009	11	31.39
5915	Sitakunda (11912)	2009	12	28.44
5916	Sitakunda (11912)	2010	1	27.72
5917	Sitakunda (11912)	2010	2	30.62
5918	Sitakunda (11912)	2010	3	33.24
5919	Sitakunda (11912)	2010	4	33.48
5920	Sitakunda (11912)	2010	5	33.33
5921	Sitakunda (11912)	2010	6	31.78
5922	Sitakunda (11912)	2010	7	32.35
5923	Sitakunda (11912)	2010	8	32.69
5924	Sitakunda (11912)	2010	9	32.47
5925	Sitakunda (11912)	2010	10	33.54
5926	Sitakunda (11912)	2010	11	31.81
5927	Sitakunda (11912)	2010	12	28.57
5928	Sitakunda (11912)	2011	1	26.95
5929	Sitakunda (11912)	2011	2	30.52
5930	Sitakunda (11912)	2011	3	32.32
5931	Sitakunda (11912)	2011	4	33.00
5932	Sitakunda (11912)	2011	5	32.90
5933	Sitakunda (11912)	2011	6	31.75
5934	Sitakunda (11912)	2011	7	32.15
5935	Sitakunda (11912)	2011	8	31.12
5936	Sitakunda (11912)	2011	9	31.79
5937	Sitakunda (11912)	2011	10	33.05
5938	Sitakunda (11912)	2011	11	31.07
5939	Sitakunda (11912)	2011	12	27.48
5940	Sitakunda (11912)	2012	1	27.17
5941	Sitakunda (11912)	2012	2	31.16
5942	Sitakunda (11912)	2012	3	31.96
5943	Sitakunda (11912)	2012	4	32.21
5944	Sitakunda (11912)	2012	5	33.94
5945	Sitakunda (11912)	2012	6	32.31
5946	Sitakunda (11912)	2012	7	31.37
5947	Sitakunda (11912)	2012	8	32.69
5948	Sitakunda (11912)	2012	9	33.09
5949	Sitakunda (11912)	2012	10	32.86
5950	Sitakunda (11912)	2012	11	30.34
5951	Sitakunda (11912)	2012	12	26.92
5952	Sitakunda (11912)	2013	1	27.02
5953	Sitakunda (11912)	2013	2	31.50
5954	Sitakunda (11912)	2013	3	32.99
5955	Sitakunda (11912)	2013	4	33.49
5956	Sitakunda (11912)	2013	5	31.16
5957	Sitakunda (11912)	2013	6	33.02
5958	Sitakunda (11912)	2013	7	32.30
5959	Sitakunda (11912)	2013	8	31.86
5960	Sitakunda (11912)	2013	9	32.64
5961	Sitakunda (11912)	2013	10	31.87
5962	Sitakunda (11912)	2013	11	31.19
5963	Sitakunda (11912)	2013	12	27.84
5964	Sitakunda (11912)	2014	1	27.54
5965	Sitakunda (11912)	2014	2	29.11
5966	Sitakunda (11912)	2014	3	32.36
5967	Sitakunda (11912)	2014	4	35.19
5968	Sitakunda (11912)	2014	5	33.77
5969	Sitakunda (11912)	2014	6	32.13
5970	Sitakunda (11912)	2014	7	32.38
5971	Sitakunda (11912)	2014	8	31.33
5972	Sitakunda (11912)	2014	9	32.35
5973	Sitakunda (11912)	2014	10	33.16
5974	Sitakunda (11912)	2014	11	31.36
5975	Sitakunda (11912)	2014	12	28.18
5976	Sitakunda (11912)	2015	1	27.52
5977	Sitakunda (11912)	2015	2	29.94
5978	Sitakunda (11912)	2015	3	33.55
5979	Sitakunda (11912)	2015	4	32.35
5980	Sitakunda (11912)	2015	5	33.56
5981	Sitakunda (11912)	2015	6	32.21
5982	Sitakunda (11912)	2015	7	30.48
5983	Sitakunda (11912)	2015	8	31.63
5984	Sitakunda (11912)	2015	9	32.82
5985	Sitakunda (11912)	2015	10	32.17
5986	Sitakunda (11912)	2015	11	30.94
5987	Sitakunda (11912)	2015	12	26.98
5988	Sitakunda (11912)	2016	1	26.68
5989	Sitakunda (11912)	2016	2	30.14
5990	Sitakunda (11912)	2016	3	32.73
5991	Sitakunda (11912)	2016	4	32.79
5992	Sitakunda (11912)	2016	5	33.48
5993	Sitakunda (11912)	2016	6	32.70
5994	Sitakunda (11912)	2016	7	31.26
5995	Sitakunda (11912)	2016	8	32.02
5996	Sitakunda (11912)	2016	9	32.93
5997	Sitakunda (11912)	2016	10	32.74
5998	Sitakunda (11912)	2016	11	29.89
5999	Sitakunda (11912)	2016	12	29.16
6000	Sitakunda (11912)	2017	1	28.52
6001	Sitakunda (11912)	2017	2	30.95
6002	Sitakunda (11912)	2017	3	30.34
6003	Sitakunda (11912)	2017	4	31.53
6004	Sitakunda (11912)	2017	5	33.88
6005	Sitakunda (11912)	2017	6	31.95
6006	Sitakunda (11912)	2017	7	31.35
6007	Sitakunda (11912)	2017	8	31.91
6008	Sitakunda (11912)	2017	9	32.30
6009	Sitakunda (11912)	2017	10	31.84
6010	Sitakunda (11912)	2017	11	31.51
6011	Sitakunda (11912)	2017	12	28.23
6012	Sitakunda (11912)	2018	1	25.76
6013	Sitakunda (11912)	2018	2	30.05
6014	Sitakunda (11912)	2018	3	32.37
6015	Sitakunda (11912)	2018	4	33.48
6016	Sitakunda (11912)	2018	5	32.23
6017	Sitakunda (11912)	2018	6	32.39
6018	Sitakunda (11912)	2018	7	31.77
6019	Sitakunda (11912)	2018	8	32.50
6020	Sitakunda (11912)	2018	9	33.27
6021	Sitakunda (11912)	2018	10	31.26
6022	Sitakunda (11912)	2018	11	31.05
6023	Sitakunda (11912)	2018	12	27.85
6024	Sitakunda (11912)	2019	1	29.04
6025	Sitakunda (11912)	2019	2	29.84
6026	Sitakunda (11912)	2019	3	32.13
6027	Sitakunda (11912)	2019	4	33.72
6028	Sitakunda (11912)	2019	5	33.65
6029	Sitakunda (11912)	2019	6	33.49
6030	Sitakunda (11912)	2019	7	31.55
6031	Sitakunda (11912)	2019	8	32.57
6032	Sitakunda (11912)	2019	9	32.69
6033	Sitakunda (11912)	2019	10	32.70
6034	Sitakunda (11912)	2019	11	31.04
6035	Sitakunda (11912)	2019	12	26.93
6036	Sitakunda (11912)	2020	1	26.09
6037	Sitakunda (11912)	2020	2	28.33
6038	Sitakunda (11912)	2020	3	33.11
6039	Sitakunda (11912)	2020	4	33.19
6040	Sitakunda (11912)	2020	5	33.55
6041	Sitakunda (11912)	2020	6	32.58
6042	Sitakunda (11912)	2020	7	32.26
6043	Sitakunda (11912)	2020	8	32.51
6044	Sitakunda (11912)	2020	9	31.85
6045	Sitakunda (11912)	2020	10	32.67
6046	Sitakunda (11912)	2020	11	31.72
6047	Sitakunda (11912)	2020	12	28.20
6048	Sitakunda (11912)	2021	1	28.76
6049	Sitakunda (11912)	2021	2	30.80
6050	Sitakunda (11912)	2021	3	34.32
6051	Sitakunda (11912)	2021	4	35.54
6052	Sitakunda (11912)	2021	5	35.22
6053	Sitakunda (11912)	2021	6	31.30
6054	Sitakunda (11912)	2021	7	31.90
6055	Sitakunda (11912)	2021	8	31.71
6056	Sitakunda (11912)	2021	9	33.64
6057	Sitakunda (11912)	2021	10	33.73
6058	Sitakunda (11912)	2021	11	31.82
6059	Sitakunda (11912)	2021	12	28.23
6060	Sitakunda (11912)	2022	1	26.82
6061	Sitakunda (11912)	2022	2	28.50
6062	Sitakunda (11912)	2022	3	33.75
6063	Sitakunda (11912)	2022	4	33.04
6064	Sitakunda (11912)	2022	5	32.79
6065	Sitakunda (11912)	2022	6	31.83
6066	Sitakunda (11912)	2022	7	33.10
6067	Sitakunda (11912)	2022	8	33.47
6068	Sitakunda (11912)	2022	9	33.07
6069	Sitakunda (11912)	2022	10	33.05
6070	Sitakunda (11912)	2022	11	32.19
6071	Sitakunda (11912)	2022	12	29.20
6072	Sandwip (11916)	2000	1	25.47
6073	Sandwip (11916)	2000	2	26.76
6074	Sandwip (11916)	2000	3	29.67
6075	Sandwip (11916)	2000	4	32.21
6076	Sandwip (11916)	2000	5	31.31
6077	Sandwip (11916)	2000	6	30.83
6078	Sandwip (11916)	2000	7	30.69
6079	Sandwip (11916)	2000	8	30.33
6080	Sandwip (11916)	2000	9	30.85
6081	Sandwip (11916)	2000	10	30.99
6082	Sandwip (11916)	2000	11	29.36
6083	Sandwip (11916)	2000	12	26.33
6084	Sandwip (11916)	2001	1	23.47
6085	Sandwip (11916)	2001	2	25.96
6086	Sandwip (11916)	2001	3	31.34
6087	Sandwip (11916)	2001	4	32.66
6088	Sandwip (11916)	2001	5	32.58
6089	Sandwip (11916)	2001	6	31.82
6090	Sandwip (11916)	2001	7	33.39
6091	Sandwip (11916)	2001	8	34.74
6092	Sandwip (11916)	2001	9	32.85
6093	Sandwip (11916)	2001	10	32.51
6094	Sandwip (11916)	2001	11	29.52
6095	Sandwip (11916)	2001	12	25.31
6096	Sandwip (11916)	2002	1	25.28
6097	Sandwip (11916)	2002	2	27.33
6098	Sandwip (11916)	2002	3	29.98
6099	Sandwip (11916)	2002	4	31.31
6100	Sandwip (11916)	2002	5	31.67
6101	Sandwip (11916)	2002	6	30.53
6102	Sandwip (11916)	2002	7	30.03
6103	Sandwip (11916)	2002	8	30.25
6104	Sandwip (11916)	2002	9	30.90
6105	Sandwip (11916)	2002	10	31.05
6106	Sandwip (11916)	2002	11	29.30
6107	Sandwip (11916)	2002	12	26.29
6108	Sandwip (11916)	2004	1	25.78
6109	Sandwip (11916)	2004	2	28.13
6110	Sandwip (11916)	2004	3	30.99
6111	Sandwip (11916)	2004	4	32.51
6112	Sandwip (11916)	2004	5	32.23
6113	Sandwip (11916)	2004	6	31.32
6114	Sandwip (11916)	2004	7	30.72
6115	Sandwip (11916)	2004	8	31.20
6116	Sandwip (11916)	2004	9	31.33
6117	Sandwip (11916)	2004	10	31.45
6118	Sandwip (11916)	2004	11	29.52
6119	Sandwip (11916)	2004	12	28.67
6120	Sandwip (11916)	2005	1	26.42
6121	Sandwip (11916)	2005	2	29.45
6122	Sandwip (11916)	2005	3	30.10
6123	Sandwip (11916)	2005	4	32.79
6124	Sandwip (11916)	2005	5	32.81
6125	Sandwip (11916)	2005	6	32.08
6126	Sandwip (11916)	2005	7	30.59
6127	Sandwip (11916)	2005	8	30.46
6128	Sandwip (11916)	2005	9	31.74
6129	Sandwip (11916)	2005	10	32.13
6130	Sandwip (11916)	2005	11	30.31
6131	Sandwip (11916)	2005	12	27.68
6132	Sandwip (11916)	2006	1	27.28
6133	Sandwip (11916)	2006	2	30.59
6134	Sandwip (11916)	2006	3	32.88
6135	Sandwip (11916)	2006	4	32.71
6136	Sandwip (11916)	2006	5	32.60
6137	Sandwip (11916)	2006	6	32.03
6138	Sandwip (11916)	2006	7	30.94
6139	Sandwip (11916)	2006	8	31.86
6140	Sandwip (11916)	2006	9	31.77
6141	Sandwip (11916)	2006	10	32.29
6142	Sandwip (11916)	2006	11	29.71
6143	Sandwip (11916)	2006	12	27.20
6144	Sandwip (11916)	2007	1	25.76
6145	Sandwip (11916)	2007	2	27.49
6146	Sandwip (11916)	2007	3	31.47
6147	Sandwip (11916)	2007	4	31.70
6148	Sandwip (11916)	2007	5	32.67
6149	Sandwip (11916)	2007	6	31.54
6150	Sandwip (11916)	2007	7	30.17
6151	Sandwip (11916)	2007	8	31.29
6152	Sandwip (11916)	2007	9	30.98
6153	Sandwip (11916)	2007	10	31.16
6154	Sandwip (11916)	2007	11	29.68
6155	Sandwip (11916)	2007	12	26.64
6156	Sandwip (11916)	2008	1	25.96
6157	Sandwip (11916)	2008	2	26.84
6158	Sandwip (11916)	2008	3	31.19
6159	Sandwip (11916)	2008	4	33.37
6160	Sandwip (11916)	2008	5	33.13
6161	Sandwip (11916)	2008	6	31.01
6162	Sandwip (11916)	2008	7	30.07
6163	Sandwip (11916)	2008	8	30.99
6164	Sandwip (11916)	2008	9	32.15
6165	Sandwip (11916)	2008	10	32.37
6166	Sandwip (11916)	2008	11	30.49
6167	Sandwip (11916)	2008	12	27.70
6168	Sandwip (11916)	2009	1	27.27
6169	Sandwip (11916)	2009	2	29.78
6170	Sandwip (11916)	2009	3	32.39
6171	Sandwip (11916)	2009	4	32.95
6172	Sandwip (11916)	2009	5	33.21
6173	Sandwip (11916)	2009	6	32.70
6174	Sandwip (11916)	2009	7	30.52
6175	Sandwip (11916)	2009	8	31.13
6176	Sandwip (11916)	2009	9	31.80
6177	Sandwip (11916)	2009	10	31.88
6178	Sandwip (11916)	2009	11	30.50
6179	Sandwip (11916)	2009	12	27.00
6180	Sandwip (11916)	2010	1	25.63
6181	Sandwip (11916)	2010	2	29.23
6182	Sandwip (11916)	2010	3	31.97
6183	Sandwip (11916)	2010	4	32.61
6184	Sandwip (11916)	2010	5	32.67
6185	Sandwip (11916)	2010	6	31.26
6186	Sandwip (11916)	2010	7	31.56
6187	Sandwip (11916)	2010	8	31.88
6188	Sandwip (11916)	2010	9	31.77
6189	Sandwip (11916)	2010	10	32.65
6190	Sandwip (11916)	2010	11	31.05
6191	Sandwip (11916)	2010	12	27.50
6192	Sandwip (11916)	2011	1	25.67
6193	Sandwip (11916)	2011	2	29.25
6194	Sandwip (11916)	2011	3	31.42
6195	Sandwip (11916)	2011	4	32.42
6196	Sandwip (11916)	2011	5	32.71
6197	Sandwip (11916)	2011	6	31.18
6198	Sandwip (11916)	2011	7	31.37
6199	Sandwip (11916)	2011	8	30.61
6200	Sandwip (11916)	2011	9	31.24
6201	Sandwip (11916)	2011	10	32.71
6202	Sandwip (11916)	2011	11	30.43
6203	Sandwip (11916)	2011	12	26.33
6204	Sandwip (11916)	2012	1	26.05
6205	Sandwip (11916)	2012	2	29.63
6206	Sandwip (11916)	2012	3	31.29
6207	Sandwip (11916)	2012	4	32.24
6208	Sandwip (11916)	2012	5	33.50
6209	Sandwip (11916)	2012	6	32.24
6210	Sandwip (11916)	2012	7	30.76
6211	Sandwip (11916)	2012	8	31.76
6212	Sandwip (11916)	2012	9	32.33
6213	Sandwip (11916)	2012	10	32.14
6214	Sandwip (11916)	2012	11	30.06
6215	Sandwip (11916)	2012	12	26.75
6216	Sandwip (11916)	2013	1	26.24
6217	Sandwip (11916)	2013	2	30.71
6218	Sandwip (11916)	2013	3	32.38
6219	Sandwip (11916)	2013	4	33.14
6220	Sandwip (11916)	2013	5	30.49
6221	Sandwip (11916)	2013	6	32.60
6222	Sandwip (11916)	2013	7	31.52
6223	Sandwip (11916)	2013	8	31.17
6224	Sandwip (11916)	2013	9	32.18
6225	Sandwip (11916)	2013	10	31.40
6226	Sandwip (11916)	2013	11	30.76
6227	Sandwip (11916)	2013	12	27.18
6228	Sandwip (11916)	2014	1	26.34
6229	Sandwip (11916)	2014	2	28.01
6230	Sandwip (11916)	2014	3	31.33
6231	Sandwip (11916)	2014	4	34.53
6232	Sandwip (11916)	2014	5	33.62
6233	Sandwip (11916)	2014	6	31.73
6234	Sandwip (11916)	2014	7	31.67
6235	Sandwip (11916)	2014	8	30.73
6236	Sandwip (11916)	2014	9	31.72
6237	Sandwip (11916)	2014	10	32.41
6238	Sandwip (11916)	2014	11	30.68
6239	Sandwip (11916)	2014	12	26.88
6240	Sandwip (11916)	2015	1	26.53
6241	Sandwip (11916)	2015	2	28.89
6242	Sandwip (11916)	2015	3	32.31
6243	Sandwip (11916)	2015	4	31.92
6244	Sandwip (11916)	2015	5	33.63
6245	Sandwip (11916)	2015	6	31.58
6246	Sandwip (11916)	2015	7	30.30
6247	Sandwip (11916)	2015	8	31.51
6248	Sandwip (11916)	2015	9	32.39
6249	Sandwip (11916)	2015	10	31.69
6250	Sandwip (11916)	2015	11	30.08
6251	Sandwip (11916)	2015	12	26.46
6252	Sandwip (11916)	2016	1	25.96
6253	Sandwip (11916)	2016	2	29.42
6254	Sandwip (11916)	2016	3	32.40
6255	Sandwip (11916)	2016	4	32.21
6256	Sandwip (11916)	2016	5	32.86
6257	Sandwip (11916)	2016	6	32.15
6258	Sandwip (11916)	2016	7	30.82
6259	Sandwip (11916)	2016	8	31.62
6260	Sandwip (11916)	2016	9	32.30
6261	Sandwip (11916)	2016	10	32.27
6262	Sandwip (11916)	2016	11	29.26
6263	Sandwip (11916)	2016	12	28.28
6264	Sandwip (11916)	2017	1	27.34
6265	Sandwip (11916)	2017	2	30.08
6266	Sandwip (11916)	2017	3	29.85
6267	Sandwip (11916)	2017	4	31.82
6268	Sandwip (11916)	2017	5	33.46
6269	Sandwip (11916)	2017	6	31.43
6270	Sandwip (11916)	2017	7	30.41
6271	Sandwip (11916)	2017	8	31.25
6272	Sandwip (11916)	2017	9	31.27
6273	Sandwip (11916)	2017	10	31.34
6274	Sandwip (11916)	2017	11	30.74
6275	Sandwip (11916)	2017	12	27.52
6276	Sandwip (11916)	2018	1	25.27
6277	Sandwip (11916)	2018	2	29.16
6278	Sandwip (11916)	2018	3	31.75
6279	Sandwip (11916)	2018	4	32.74
6280	Sandwip (11916)	2018	5	31.81
6281	Sandwip (11916)	2018	6	31.56
6282	Sandwip (11916)	2018	7	31.11
6283	Sandwip (11916)	2018	8	31.66
6284	Sandwip (11916)	2018	9	32.50
6285	Sandwip (11916)	2018	10	30.75
6286	Sandwip (11916)	2018	11	30.19
6287	Sandwip (11916)	2018	12	26.75
6288	Sandwip (11916)	2019	1	27.93
6289	Sandwip (11916)	2019	2	28.69
6290	Sandwip (11916)	2019	3	31.30
6291	Sandwip (11916)	2019	4	33.37
6292	Sandwip (11916)	2019	5	33.39
6293	Sandwip (11916)	2019	6	32.95
6294	Sandwip (11916)	2019	7	30.76
6295	Sandwip (11916)	2019	8	32.17
6296	Sandwip (11916)	2019	9	32.22
6297	Sandwip (11916)	2019	10	32.07
6298	Sandwip (11916)	2019	11	30.57
6299	Sandwip (11916)	2019	12	26.00
6300	Sandwip (11916)	2020	1	25.24
6301	Sandwip (11916)	2020	2	27.80
6302	Sandwip (11916)	2020	3	32.35
